plant_name
Carolina crownbeard
Carolina dayflower
Carolina foxtail
Carolina geranium
Carolina hemlock
Carolina holly
Carolina iris
Carolina larkspur
Carolina laurel cherry
Carolina lily
Carolina moonseed
Carolina ponysfoot
Carolina redroot
Carolina rose
Carolina sedge
Carolina silverbell
Carolina springbeauty
Carolina vetch
Carolina violet
Carolina woollywhite
Carpathian harebell
Carpathian walnut
Carpentaria palm
Carpet burweed
Carpet foxtail cactus
Carpetgrass
Carquinez goldenbush
Carrizo mountain sandmat
Carrot
Carrot fern
Carrotleaf horkelia
Carrotwood
Carry me seed
Carrycillo
Cartagena prairie clover
Carthusian pink
Caruzo
Casabanana
Cascade bilberry
Cascade calicoflower
Cascade desertparsley
Cascade fir
Cascade onion
Cascade palm
Cascade penstemon
Cascalote
Cashew
Casia amarilla
Caspian manna
Cassava
Castillon bamboo
Castle crag harebell
Cat thyme
Catalonian jasmine
Catawba rhododendron
Catch me if you can
Catchfly
Catchfly grass
Catclaw mimosa
Caterpillar phacelia
Caterpillarpod
Catgut
Cathay hickory
Cathaya
Catkin grevillea
Catkin yew
Catmint
Catole palm
Cattail sedge
Caucasian alder
Caucasian barrenwort
Caucasian beet
Caucasian boxwood
Caucasian comfrey
Caucasian daphne
Caucasian fir
Caucasian lily
Caucasian oak
Caucasian spruce
Caucasian whortleberry
Caucasus catmint
Caughuawaga hawthorn
Cavedwelling primrose
Cavendish banana
Cawesh
Cayenne rosewood
Cayenne snakeweed
Ceara rubbertree
Cedar gladecress
Cedar mangrove
Cedar of lebanon
Cedar sage
Cedar sedge
Cedar wattle
Cedros agave
Celandine saxifrage
Celebes pepper
Celery
Celery buttercup
Celery pine
Celtic valerian
Centipede grass
Central australian cabbage palm
Centurion
Century plant
Cercipo
Cerejeira
Cerfolium
Cerulean flaxlily
Ceylon caper
Ceylon ironwood
Ceylon swamplily
Chaco potato
Chaffy sedge
Chain fern
Chainfruit
Chainplant
Chalice cup vine
Chalice vine
Chalk dudleya
Chalk hill hymenopappus
Chalk milkwort
Chamber bitter
Chamisso bush lupine
Chamois cress
Chamula agave
Chanar
Changeable phacelia
Changing color dewflower
Channel island dandelion
Chaparral brodiaea
Chaparral checkerbloom
Chaparral currant
Chaparral dodder
Chaparral false bindweed
Chaparral harebell
Chaparral honeysuckle
Chaparral pricklypear
Chaparral whitethorn
Chaparral willowherb
Chapelno negro
Chaplash
Charichuelo
Charity
Charming centaury
Chasteberry
Chastnut aloe
Chay root
Cheat
Chebulic myrobalan
Checkerberry
Checkertree
Cheddar pink
Cheeseberry
Cheesewood
Cheken
Chelan beardtongue
Chempedak
Cheng cypress
Cheng yew
Chenille copperleaf
Chenille honey myrtle
Chenilleplant
Cherangani clover
Cherimoya
Cherokee rose
Cherokee sedge
Cherry ballart
Cherry birch
Cherry elaeagnus
Cherry plum
Cherryred cotoneaster
Chervil
Cheshunt pine
Chestnut
Chestnut rose
Chestnut rush
Chestnut scale spleenwort
Chestnut vine
Chewing fescue
Chia
Chichibu birch
Chickenspike
Chickenweed
Chickweed willowherb
Chifata
Chihuahua spruce
Chihuahuan foxtail cactus
Chihuahuan pine
Childing pink
Chilean algarrobo
Chilean beard grass
Chilean cedar
Chilean false larch
Chilean firebush
Chilean hard fern
Chilean jessamine
Chilean laurel
Chilean myrtle
Chilean needlegrass
Chilean nightshade
Chilean pigface
Chilean pygmy cedar
Chilean solidago
Chilean wildnut
Chilean wood sorrel
Chilean wormseed
Chilgoza pine
Chilicote
Chillam
Chiltern gentian
Chimney bellflower
China doll plant
Chinati stoneseed
Chines swamp cypress
Chinese agarwood
Chinese albizia
Chinese amaranth
Chinese angelica tree
Chinese ash
Chinese asparagus
Chinese aspen
Chinese barberry
Chinese beech
Chinese bergenia
Chinese bladdernut
Chinese bottle tree
Chinese boxthorn
Chinese boxwood
Chinese brake
Chinese buckthorn
Chinese bush cherry
Chinese camp brodiaea
Chinese catalpa
Chinese chastetree
Chinese chestnut
Chinese chives
Chinese cimicifuga
Chinese cinquefoil
Chinese clausena
Chinese clematis
Chinese coffintree
Chinese cork oak
Chinese corktree
Chinese crab apple
Chinese cypress
Chinese dunce cap
Chinese elder
Chinese elm
Chinese ephedra
Chinese evergreen
Chinese fan palm
Chinese filbert
Chinese firethorn
Chinese fishtail palm
Chinese flame tree
Chinese fleeceflower
Chinese fleecevine
Chinese flowering ash
Chinese foldwing
Chinese fountain bamboo
Chinese fountain grass
Chinese foxtail
Chinese fringetree
Chinese gall
Chinese glycosmis
Chinese golden larch
Chinese hackberry
Chinese hatplant
Chinese haw
Chinese hawthorn
Chinese hibiscus
Chinese holly
Chinese houses
Chinese indigo
Chinese ixora
Chinese jujube
Chinese juniper
Chinese lanterns
Chinese larch
Chinese linden
Chinese lobelia
Chinese lovegrass
Chinese lychnis
Chinese magnolia
Chinese missionary plant
Chinese motherwort
Chinese mugwort
Chinese mulberry
Chinese necklace poplar
Chinese nutmeg tree
Chinese packing grass
Chinese palm
Chinese pear
Chinese peony
Chinese perfume tree
Chinese pistache
Chinese pokeweed
Chinese privet
Chinese quince
Chinese redbud
Chinese rhubarb
Chinese snowball
Chinese stewartia
Chinese tamarisk
Chinese tuliptree
Chinese violet
Chinese water chestnut
Chinese weeping chamaecyparis
Chinese white lily
Chinese white pine
Chinese windmill palm
Chinese wingnut
Chinese wisteria
Chinese witch hazel
Chinese yam
Chinese yarrow
Chinese zelkova
Chineseshrub
Chinkapin
Chinkapin oak
Chintul
Chios chamomile
Chios mastictree
Chir pine
Chirinole
Chisos mountain false calico
Chisos oak
Chisos red oak
Chittamwood
Chives
Chocolate cosmos
Chocolate vine
Chocolateweed
Christmas cactus
Christmas cherry
Christmas fern
Christmas green
Christmas heather
Christmas mistletoe
Christmas palm
Christmasbush
Christmastree
Christmastree plant
Cider gum
Cigar flower
Cigarbush
Ciliate melic
Cilician fir
Cinchweed
Cineraria
Cinnamon
Cinnamon fern
Cinnamon rose
Cinnamon wattle
Cinquefoil
Cirrhose vetch
Cissus
Cistanche
Citron
Citron zephyrlily
City goosefoot
Clammy azalea
Clammy campion
Clammy cuphea
Clammy goosefoot
Clammy hedgehyssop
Clammy locust
Clanwilliam daisy
Clarkia
Clary
Clasp twisted stalk
Clasping milkweed
Claybank beaksedge
Clearweed
Cleavers
Cleftleaf wildheliotrope
Clethra
Cliff araucaria
Cliff beardtongue
Cliff indian paintbrush
Cliff jamesia
Cliff stonecrop
Cliff willowherb
Cliffgreen
Cliffside clearweed
Climbing aster
Climbing bamboo
Climbing bedstraw
Climbing bells
Climbing blueberry
Climbing cactus
Climbing dayflower
Climbing dock
Climbing euonymus
Climbing false buckwheat
Climbing flower cup
Climbing hempvine
Climbing hempweed
Climbing hydrangea
Climbing milkvine
Climbing raisin
Climbing rose
Climbing tribisee
Clitoria
Closed gentian
Closethroat beardtongue
Cloth of gold
Clotweed
Cloud podocarp
Cloudberry
Clove
Clove pink
Clover broomrape
Clover dodder
Clover lupine
Club sedge
Clubed begonia
Clubfoot amaranth
Clubmoss
Clubmoss snakefern
Clusius fingerkraut
Cluster beak sedge
Cluster pine
Cluster rose
Cluster spiderhead
Clustered barberry
Clustered everlasting
Clustered fanpetals
Clustered flax
Clustered goldenrod
Clustered sage
Clustered spurge
Clustered yellowtops
Clusterleaf
Clusterspike false indigo
Coahuila frasera
Coast amaranth
Coast banksia
Coast cottonwood
Coast dudleya
Coast indian paintbrush
Coast oak
Coast phacelia
Coast range false bindweed
Coast range mariposa lily
Coast range triteleia
Coastal agave
Coastal blacksnakeroot
Coastal buckwheat
Coastal burnweed
Coastal cineraria
Coastal crucianella
Coastal daisy
Coastal daisybush
Coastal false asphodel
Coastal goldfields
Coastal groundcherry
Coastal hedgenettle
Coastal iris
Coastal lily
Coastal miterwort
Coastal onion
Coastal plain dawnflower
Coastal plain hawkweed
Coastal plain milkwort
Coastal plain spikerush
Coastal plain tickseed
Coastal plain yellowtops
Coastal pricklypear
Coastal ragweed
Coastal ragwort
Coastal rush
Coastal sage scrub oak
Coastal sagewort
Coastal sand frostweed
Coastal scentless mayweed
Coastal serviceberry
Coastal silver oak
Coastal stonecrop
Coastal tidytips
Coastal wattle
Coastal woollybush
Coatbuttons
Cobaea beardtongue
Cobas tree
Cobb mountain lupine
Cobwebby indian paintbrush
Coca
Cochin china atalantia
Cochise beardtongue
Cochise foxtail cactus
Cockle
Cockleburr
Cockscomb sainfoin
Cockspur coraltree
Cockspur orange
Cockspurthorn
Cocoa
Cocobolo
Coconut
Coffeebush
Cohitre blanco
Cohoba
Cohune palm
Coigue
Coiled lousewort
Coinvine
Cojite blanco
Cola de paloma
Colbaga
Colchicum
Colchis ivy
Coleus
Colewort
Coligallo
Colombian blueberry
Colombian bluestem
Colombian coca
Colombian mahogany
Colombian waxweed
Colorado blue columbine
Colorado blue spruce
Colorado stonecrop
Coltsfoot
Columbia aconite
Columbia brome
Columbia hawthorn
Columbia lewisia
Columbian pseudosaxifrage
Columnar peperomia
Colusa cryptantha
Colusa grass
Comb bushmint
Comb forked fern
Combleaf rockcap fern
Combleaf yellow false foxglove
Comfortroot
Commelina
Common agrimony
Common albizia
Common andryala
Common arisarum
Common asparagus fern
Common bamboo
Common barb grass
Common bittercress
Common bluecup
Common brighteyes
Common broomrape
Common burbush
Common burdock
Common bushweed
Common butterwort
Common buttonbush
Common cabbagetree
Common chickweed
Common cinquefoil
Common clematis
Common coraltree
Common correa
Common crupina
Common dogmustard
Common dogweed
Common dogwood
Common dorstenia
Common emu bush
Common everlasting
Common eyebright
Common fiddleneck
Common finger grass
Common fireweed
Common fleabane
Common freesia
Common fringe myrtle
Common garden peony
Common gardenia
Common gazania
Common gisekia
Common glasswort
Common globularia
Common goldenstar
Common goldentop
Common goldfields
Common grape fern
Common gromwell
Common guarri
Common guava
Common gum cistus
Common hardgrass
Common hawkweed
Common henbane
Common hookthorn
Common horsetail
Common horshbrush
Common iceplant
Common jasmine
Common juniper
Common kalanchoe
Common knapweed
Common ladyfern
Common lantana
Common lilac
Common lomatium
Common lousewort
Common mallow
Common mango
Common marsh bedstraw
Common mat daisy
Common medicineplant
Common michaelmas daisy
Common milkweed
Common milkwort
Common millet
Common monolopia
Common moonwort
Common mountain daisy
Common mullein
Common nettle
Common oak fern
Common orache
Common pagoda
Common passionfruit
Common pearlbush
Common peony
Common periwinkle
Common pitcherplant
Common plantain
Common polygala
Common polypody
Common pricklypear
Common princess palm
Common privet
Common purslane
Common red hot poker
Common resin tree
Common saltmarsh grass
Common sandweed
Common screwpine
Common signal grass
Common sneezeweed
Common snowdrop
Common sowthistle
Common spike thorn
Common spikeweed
Common spruce
Common staghorn fern
Common sugarbush
Common sunshine conebush
Common sweetleaf
Common sword fern
Common taaibos
Common teasel
Common toothwort
Common veld heliotrope
Common vetch
Common viburnum
Common whipplea
Common wild cumin
Common wild impatiens
Common wild jasmin
Common wireweed
Common woolly sunflower
Compact dodder
Compact prairie clover
Compact rush
Coneplant
Confetti tree
Confused canary grass
Confused fescue
Congested cotoneaster
Congo cane
Congo coffeetree
Congonha
Contra costa goldfields
Coolabah apple
Coolgardie gum
Coonavittra wattle
Copaiba
Copal
Copalchi
Copiapoa de bridges
Copiapoa de philippi
Copper iris
Coquito palm
Coral aloe
Coral aphelandra
Coral bean
Coral creeper
Coral echeveria
Coral erythrina
Coral heath
Coral honeysuckle
Coral peony
Coral porterweed
Coral tree
Coralbells
Coralberry
Coralgem
Coralplant
Coralroot bittercress
Coraltree
Coralvine
Coralwood
Corcho prieto
Cordroot beardtongue
Cordyla
Corean fir
Coris
Cork elm
Cork mallee
Cork oak
Cork passionflower
Cork spindle
Cork tree
Corkscrew
Corkwood
Corkwood tree
Corn brome
Corn chrysanthemum
Corn grass
Corn gromwell
Corn snapdragon
Corn sowthistle
Corn toadflax
Cornish bellflower
Cornish heath
Cornish moneywort
Corona de cristo
Corsican carpet
Corsican crocus
Corsican daisy
Corsican heath
Corsican mint
Corsican speedwell
Corsican toadflax
Corymb rose
Corymbflower tansy
Corymbose distaff thistle
Cosmos
Costa rican guava
Costa rican jatropha
Costa rican nightshade
Costmary
Costolina alpina
Cotoneaster
Cotton thistle
Cottonbush
Cottontree
Cottonweed
Cottony buckwheat
Couch panicum
Couch paspalum
Coughbush
Cow clover
Cow cockle
Cow tree
Cow vetch
Cowbane
Cowberry
Cowflock
Cowgrass clover
Cowpea
Cowslip
Cowtongue cactus
Coyote
Coyote ceanothus
Coyote gourd
Coyotebrush
Crabwood
Crampbark
Crane grass
Crato passionvine
Crawcraw vine
Cream avens
Cream fawnlily
Cream flowered sneezewort
Cream pincushions
Cream stonecrop
Creambush
Creat
Creeping avens
Creeping azalea
Creeping bedgrass
Creeping blueberry
Creeping bramble
Creeping bramble fern
Creeping buttercup
Creeping chaffweed
Creeping cotoneaster
Creeping croftonweed
Creeping eryngo
Creeping false holly
Creeping foxtail
Creeping globularia
Creeping grape
Creeping inchplant
Creeping indigo
Creeping juniper
Creeping leafstalk grass
Creeping liriope
Creeping marshwort
Creeping mesquite
Creeping mirrorplant
Creeping nailwort
Creeping oxeye
Creeping peanut
Creeping phlox
Creeping pincushion
Creeping polemonium
Creeping redflush
Creeping river grass
Creeping sage
Creeping sandwort
Creeping saxifrage
Creeping sibbaldia
Creeping snowberry
Creeping spearwort
Creeping speedwell
Creeping spiderling
Creeping spleenwort
Creeping spotflower
Creeping vellozia
Creeping wart cress
Creeping waterhyssop
Creeping waxweed
Creeping yellow cress
Creole tea
Creosote bush
Cresta de gallo blanco
Crested buckler fern
Crested hairgrass
Crested iris
Crested lousewort
Crested twinsorus fern
Crested wheatgrass
Cretan aster
Cretan barberry
Cretan brake
Cretan bryony
Cretan buttercup
Cretan catchfly
Cretan cyclamen
Cretan date palm
Cretan dittany
Cretan hedypnois
Cretan maple
Cretan plantain
Cretan silver bush
Cretan tulip
Cretan zelkova
Cretian mat daisy
Crevice flatsedge
Cricketvine
Crimean iris
Crimean juniper
Crimson cestrum
Crimson clematis
Crimson clover
Crimson flax
Crimson gloryvine
Crimson toadflax
Crimson turkeybush
Crinklebush
Crinkled onion
Crisped bristle fern
Crispleaf buckwheat
Crocea iceplant
Cross gentian
Crossberry
Crossvine
Crosswort
Crowfoot grass
Crown barberry
Crown brodiaea
Crown of thorns
Crowned cornsalad
Crowned muilla
Crowngrass
Crucifixion thorn
Cuachichic
Cubam palm
Cuban bast
Cuban copperleaf
Cuban mahogany
Cuban royal palm
Cuban tangle
Cubanwood
Cucamonga manroot
Cucumber
Cucumis
Cuero de rana
Cuipo
Cultivated knotweed
Cumin
Cuneate ceanothus
Cunjevoi
Cup of gold
Cuplet fern
Cupped monolopia
Cupped passionflower
Curled dock
Curly clematis
Curly sedge
Curlyheads
Curlyleaf monardella
Currant
Currant resin tree
Currant tomato
Currybush
Curryleaftree
Curryplant
Curse
Curved sedge
Curved sicklegrass
Cushaw
Cushion buckwheat
Cushion calamint
Cushion daisy
Cushion phlox
Cushion spurge
Cushion townsend daisy
Cusick camas
Custard apple
Cutgrass
Cutleaf blackberry
Cutleaf cinquefoil
Cutleaf grapefern
Cutleaf japanese violet
Cutleaf selfheal
Cutnut
Cycad
Cyclamen
Cylinder jointtail grass
Cylinderflower lovegrass
Cymbopogon grass
Cyme rose
Cynometra
Cynthiana grape
Cypress peperomia
Cypress spurge
Cypresshead groundcherry
Cypressknee sedge
Cyprus tulip
Daffodil garlic
Dagame
Daggerplant
Dahlia
Dahlia hedgehog cactus
Dahoon
Dahurian angelica
Dahurian larch
Dai ngan bamboo
Daimyo oak
Dainty spurs
Daisy
Daisy bush
Daisy fleabane
Daisytree
Dalat pine
Dalbergia
Dalby myall
Dallis grass
Dalmatian clover
Dalmatian scilla
Dalrymple vigna
Damascisa
Damiana
Dancing girl ginger
Danewort
Danish scurvy grass
Danish scurvygrass
Dargo gum
Dark columbine
Dark mullein
Dark plantain
Dark rampion
Dark speedwell
Darkbrown sedge
Darkflowered figwort
Darkgreen maiden fern
Darling lily
Darlington oak
Darnel lovegrass
Date
Davy mannagrass
Davyana aloe
Dawn redwood
Day queen
Dead finish
Death valley beardtongue
Death valley ephedra
Debeque phacelia
Decumbent crowngrass
Deer fern
Deer grass
Deerbrush ceanothus
Degener korthalsella
Deglupta
Delicate hair grass
Delicate muhly
Delta maidenhair fern
Delta tule pea
Deltoid balsamroot
Denseflower knotweed
Deodar
Depauperate milkvetch
Depressed clearweed
Depressed plantain
Depressed shrubverbena
Derris
Desert agave
Desert almond
Desert amaranth
Desert anemone
Desert apricot
Desert ash
Desert banksia
Desert bitterbrush
Desert bluebells
Desert brickellbush
Desert cabbage
Desert caper
Desert christmas tree
Desert date
Desert deathcamas
Desert dodder
Desert evening primrose
Desert gooseberry
Desert grass
Desert hackberry
Desert ironwood
Desert knapweed
Desert lavender
Desert madwort
Desert mallee
Desert mariposa lily
Desert milkweed
Desert mock orange
Desert passionflower
Desert penstemon
Desert phlox
Desert pincushion
Desert plume
Desert primrose
Desert rabbitbrush
Desert rose
Desert savior
Desert scrub oak
Desert senna
Desert sumac
Desert threadplant
Desert trumpet
Desert valley fishhook cactus
Desert wild grape
Desert yellow fleabane
Desert yellowhead
Desertsnow
Deutzia
Devilqueen
Deviltree
Devon whitebeam
Dewey sedge
Dewflower
Diablo helianthella
Diamond clarkia
Diamondleaf fern
Diapensia
Diente de perro
Diffuse clover
Diffuse spineflower
Digit grass
Digitate cyperus
Dillenia
Dimiliankwasia
Dimorphic snapdragon
Dioecious sedge
Dioscorea
Disc mayweed
Disk cress
Disk waterhyssop
Distaff thistle
Distaff thistle of majorca
Distant phacelia
Distant sedge
Distichous cotoneaster
Ditabark
Ditch millet
Ditch reed
Dittander
Divaricate cotoneaster
Divaricate phacelia
Divergent sunflower
Divided sedge
Divine nightshade
Dixie aster
Dixie liverseed grass
Dixie silverback fern
Dobie pod
Dockmackie
Doctorbush
Dodder
Dog fennel
Dog mercury
Dogbane
Dogtail
Dogtongue buckwheat
Dogwood
Dogwoodleaf
Dominican love grass
Don kayu sugih
Doncella
Donner lake lupine
Doodhi
Dorrigo white gum
Dorset heath
Dotseed plantain
Dotted bridalveil
Dotted duckmeat
Dotted gayfeather
Dotted lancepod
Dotted pricklyash
Dotted sedge
Dotted smartweed
Dotted wild coffee
Double edge maidenhair
Doublegee
Doubtful chickweed
Doum palm
Doussie rouge
Doveweed
Downy agrimony
Downy alpine bellflower
Downy alumroot
Downy broomrape
Downy buttercup
Downy chancetree
Downy cinquefoil
Downy goldenrod
Downy hemp nettle
Downy oak
Downy paintbrush
Downy ragged goldenrod
Downy rose
Downy woundwort
Downy yellow false foxglove
Dragon arum
Dragon spruce
Dragon tree
Dragon withe
Dragonmouth
Dragonsblood tree
Dragontree
Drakblomma
Dreiblttriger baldrian
Drooping bittercress
Drooping catchfly
Drooping clover
Drooping forkedfern
Drooping ironwood
Drooping juniper
Drooping sedge
Drooping timber bamboo
Drooping woodreed
Dropwort
Drug eyebright
Drumheads
Drummond rockcress
Drumstick primula
Drumstick tree
Drumsticktree
Dry chickweed
Dryland blueberry
Dryland browntop
Drymaria
Dubakella mountain buckwheat
Dubious cotoneaster
Duckflower
Ducksbill lousewort
Duckweed
Dumb cane
Dune aloe
Dune currant
Dune daisy
Dune guarri
Dune myrtle
Dune onionweed
Dune sage
Dune sandbur
Dune spurge
Dune yellowbush
Dunhead sedge
Dunkler mauerpfeffer
Durango fir
Durban crowfoot
Durian
Durian merah
Dusky dogfennel
Dustseed
Dutch clover
Dutch eggplant
Dutch elm
Dwarf alpenrose
Dwarf alpine indian paintbrush
Dwarf alpine yarrow
Dwarf alyssum
Dwarf azalea
Dwarf brodiaea
Dwarf calicoflower
Dwarf chenilleplant
Dwarf cherleria
Dwarf cornel
Dwarf cupflower
Dwarf desert honeysuckle
Dwarf false indigo
Dwarf false pennyroyal
Dwarf fameflower
Dwarf feather grass
Dwarf fleabane
Dwarf furze
Dwarf garlic
Dwarf glasswort
Dwarf goldenrod
Dwarf goldenstar
Dwarf groundcherry
Dwarf groundsmoke
Dwarf hackberry
Dwarf hawthorn
Dwarf hedgehog aloe
Dwarf ipomopsis
Dwarf iris
Dwarf jamaican heliconia
Dwarf kaffirboom
Dwarf lake iris
Dwarf larkspur
Dwarf lilyturf
Dwarf lousewort
Dwarf mallow
Dwarf maresia
Dwarf milkweed
Dwarf milkwort
Dwarf mountain fleabane
Dwarf mountain pine
Dwarf naupaka
Dwarf ninebark
Dwarf palmetto
Dwarf pansy
Dwarf papyrus sedge
Dwarf pawpaw
Dwarf pepperweed
Dwarf plantain
Dwarf poinciana
Dwarf poinsettia
Dwarf raspberry
Dwarf red ironwood
Dwarf sack clover
Dwarf schotia
Dwarf scouringrush
Dwarf sedge
Dwarf sheepsbit
Dwarf spanish heath
Dwarf spleenwort
Dwarf spotflower
Dwarf spurge
Dwarf stickpea
Dwarf sundew
Dwarf sunflower
Dwarf valerian
Dwarf wakerobin
Dwarf white bauhinia
Dwarf willowherb
Dwarf yatay palm
Dye indigo
Eagle pass blacksenna
Eared redstem
Earleaf acacia
Early azalea
Early barnyard grass
Early blue violet
Early blueberry
Early bluegrass
Early bluetop fleabane
Early buttercup
Early crocus
Early dog violet
Early forsythia
Early goldenrod
Early green hellebore
Early hair grass
Early jessamine
Early lowbush blueberry
Early meadow grass
Early medick
Early nancy
Early onion
Early sand grass
Early sedge
Early shaggytuft
Early wattle
Early yellow violet
Earlyleaf brome
Earpodtree
East african copal
East african cordia
East african greenbark
East indian almond
East indian arrowroot
East indian copaiba balsam
East indian globe thistle
East indian hollyfern
East indian rosewood
East indian sandalwood
East indian satinwood
East indian screwtree
East indian swampweed
East indian wine palm
Easter cassia
Easter flower
Easter lily
Eastern beebalm
Eastern cape blue cycad
Eastern chamomile
Eastern cottonbush
Eastern cottonwood
Eastern featherbells
Eastern gama grass
Eastern gladiolus
Eastern gray beardtongue
Eastern greenviolet
Eastern hemlock
Eastern hornbeam
Eastern purple bladderwort
Eastern riverbank wild rye
Eastern rough sedge
Eastern smooth beardtongue
Eastern sowbread
Eastern star sedge
Eastern straw sedge
Eastern tallerack
Eastern whiteflower beardtongue
Eastern woodland sedge
Eastern yampah
Ebony
Ebony diospyros
Ebony sedge
Ebony spleenwort
Echinate bramble
Edelwyss
Edible milkpea
Edible thistle
Eggfruit
Eggleaf silktassel
Eggtree
Eglantine
Egyptian carissa
Egyptian clover
Egyptian doum palm
Egyptian fenugreek
Egyptian mallow
Egyptian paperplant
Egyptian paspalidium
Egyptian sesban
Egyptian spleenwort
Einkorn
Ekoko
El tuque
Elder
Elecampane
Elegant calicoflower
Elegant mariposa lily
Elephant bush
Elephant grass
Elephant palm
Elephant tree
Elephantleaf brake
Elk sedge
Elk thistle
Elkhorn fern
Elkweed
Elliptic tall dock
Elongated sedge
Embrert
Emory oak
Emubush
Encino de asta
Encrusted saxifrage
Endive
Engelmann oak
English babytears
English cinquefoil
English dandelion
English holly
English scurvygrass
English stonecrop
English whitebeam
Engraved cotoneaster
Entireleaf spiritweed
Entireleaved thelypody
Ephedra
Epiphytic creeping fern
Erect centella
Erect chamomile
Erect dayflower
Erect spiderling
Erect tropical daisy
Erra gobbi
Eryngium
Eryngo
Erythrina
Escallonia
Escobilla butterflybush
Escorzonera
Esparto
Espina de corona
Espinillo tusca
Espino
Essia
Estoril thrift
Ethiopian dogstooth grass
Ethiopian rattlebox
Etruscan crocus
Etruscan honeysuckle
Eucommia
Euphrates poplar
Eurasian catchfly
Eurasian nailwort
Eureka lily
European alder
European alkali grass
European arnica
European ash
European aspen
European barberry
European beach grass
European bedstraw
European bellflower
European bird cherry
European blackberry
European blue lupine
European blueberry
European brooklime
European broom
European buckthorn
European bugleweed
European bur grass
European centaury
European chestnut
European chickweed
European cinquefoil
European columbine
European corn mint
European crab apple
European cranberry
European dewberry
European dodder
European dune grass
European dwarf cherry
European fan palm
European feather grass
European field elm
European field pansy
European filbert
European fivefinger
European fly honeysuckle
European goldenrod
European gooseberry
European gorse
European grape
European hackberry
European heliotrope
European hornbeam
European knotweed
European larch
European leadwort
European marshwort
European michaelmas daisy
European sanicle
European sea lavendar
European seaheath
European starflower
European umbrella milkwort
European white birch
European woodland sedge
European yellow rattle
Evelyn keteleeria
Eveningsnow
Evergreen alder
Evergreen blueberry
Evergreen bugloss
Evergreen candytuft
Evergreen maidenhair
Evergreen mock orange
Evergreen oak
Evergreen plantain
Evergreen rose
Evergreen sedge
Evergreen sumac
Evergreen violet
Evergreen wood fern
Exotica begonia
Expanded lobsterclaw
Eyebane
Eyed gilia
Fairy aprons
Falcate yellowwood
Fall boneset
Fallflowering pleatleaf
Falling stars
False acacia
False alkanet
False amaranth
False assegai
False barley
False bird of paradise
False blue sage
False boneset
False buffalo thorn
False calumba
False caraway
False chaff flower
False chiggergrape
False cleavers
False coffee
False daisy
False dittany
False elder
False fennel
False flowering spurge
False freesia
False golden polypody
False hawkbit
False hop sedge
False indian plantain
False meadowbeauty
False mermaid
False nasturtium
False nut sedge
False olive
False pennyroyal
False peyote
False porcupine bush
False rhodes grass
False roselle
False seaonion
False sedge
False sicklepod
False silverback
False sisal
False spiraea
False stinking chamomile
False sunflower
False tick trefoil
False tobacco
False tungoiltree
False waterwillow
False yam
False yellowhead
Fameflower
Fan columbine
Fan spikemoss
Fanleaf crinklemat
Farkleberry
Fascicled beaksedge
Fat duckweed
Fatpork
Faux persil
Feather cactus
Feather finger grass
Feather hyacinth
Feather pappus grass
Feather pennisetum
Feather river stonecrop
Featherleaf pepperweed
Feathertop
Feijoa
Felonherb
Felt fern
Female karata
Fen bedstraw
Fen grass of parnassus
Fence aloe
Fennel
Fennel pignut
Fenugreek
Feretia
Fern asparagus
Fern grass
Fern leaf peony
Fernbush
Fernleaf phacelia
Fernleaved pedicularis
Ferntree
Fescue sedge
Fetterbush
Fever tea
Feverfew
Fevertree
Feverwort
Fewflower milkweed
Fewflower pea
Fewflower sedge
Fewseeded bog sedge
Fibigia
Fibrous slime lily
Fibrous tussock sedge
Fiddle dock
Fiddleneck
Field bindweed
Field brome
Field burweed
Field buttercup
Field chamomile
Field chickweed
Field dock
Field fescue
Field fleawort
Field garlic
Field gentian
Field gladiolus
Field groundcherry
Field locoweed
Field maple
Field marigold
Field parsley piert
Field pepperwort
Field pussytoes
Field rose
Field sagewort
Field sandbur
Field smartweed
Field sorrel
Field sow thistle
Field speedwell
Field stachys
Field thistle
Fieldbriar
Fierce spaniard
Fiery spike
Figleaf gourd
Figwort
Fiji fan palm
Fiji sago palm
Filmy angelica
Filziger alpenlattich
Fineflower gilia
Fineleaf fournerved daisy
Fineleaf hymenopappus
Fineleaf waterdropwort
Finger false dragonhead
Finger hakea
Finger millet
Finger sedge
Finger speedwell
Fingertips
Finland pink
Fire barrel cactus
Fire bush
Fire crown cactus
Fire reedgrass
Fire vine
Firespike
Firethorn
Fireweed groundsel
Firewheel tree
Firhadh
Fishhook barrel cactus
Fishhook pincushion cactus
Fishscale bamboo
Fishtail swordfern
Fivefingers
Fivespot
Fivestamen burbark
Fivestamen pricklyash
Flag iris
Flag pawpaw
Flaky fir
Flaky juniper
Flamboyant
Flame azalea
Flame grevillea
Flame lily
Flame nasturtium
Flame vine
Flameberry
Flamebush
Flamevine
Flaming katy
Flaming trumpet
Flat sedge
Flatface calicoflower
Flatglobe dodder
Flatleaf bladderwort
Flatleaf hollyfern
Flax
Flax dodder
Flaxflowered ipomopsis
Flaxleaf
Flaxleaf monardella
Flea sedge
Fleshy penstemon
Fleshy starwort
Flexuose bramble
Flinders wattle
Flint mountain milkvetch
Floating fern
Floating pennywort
Floating spurge
Flor de conchitas
Flor de san jose
Florida anisetree
Florida arrowroot
Florida ash
Florida azalea
Florida beggarweed
Florida bitterbush
Florida blue lettuce
